Creator ID,Creator username,Group,Creator Network manager,Creator type,Relationship status,Subscription status,Joined time,Days since joining,Invitation type,Invited by,Promote permission,Baseline Diamond goal,Last goal update,Next goal update,Min. goal next update,Max. goal next update,Last LIVE,Notes,Followers,Videos,Likes,Diamonds in L30D,Valid go LIVE days in L30D,LIVE duration in L30D
7359139003058388998,connyth3great,Maxed Out,kremaindustries@gmail.com,Rookie,Effective,Not started,2024:03:12 18:33:07 (UTC+0),258,Regular,wes@yourdreamsocial.com,No,0,2024:09:01 00:00:00 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:05:20 22:17:52 (UTC+0),,260,108,2222,0,0,0
7359136794727841797,queenslay5333,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2023:11:06 20:36:01 (UTC+0),385,Regular,wes@yourdreamsocial.com,No,0,2024:11:01 00:00:00 (UTC+0),2025:02:01 00:00:00 (UTC+0),0,300000,2024:07:27 06:18:50 (UTC+0),,2294,524,9257,0,0,0
7359136224428392453,divinegray6,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2023:09:16 17:55:01 (UTC+0),436,Regular,wes@yourdreamsocial.com,No,0,2024:09:01 00:00:00 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:02:08 21:46:23 (UTC+0),,13695,1379,175777,0,0,0
7387192661670690832,kingkodgee518,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2024:11:18 20:20:06 (UTC+0),7,Regular,wes@yourdreamsocial.com,No,0,2024:11:18 20:20:06 (UTC+0),2025:05:01 00:00:00 (UTC+0),0,300000,2024:11:20 14:20:30 (UTC+0),,187,36,426,0,0,0.17
7400045894374211601,randomthoughtswithjosh,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2024:08:06 15:21:47 (UTC+0),111,Regular,wes@yourdreamsocial.com,No,0,2024:08:06 15:21:47 (UTC+0),2025:02:01 00:00:00 (UTC+0),0,300000,2024:09:22 07:07:50 (UTC+0),,9405,549,17116,0,0,0
7359136308867956742,candykilo,Not in a group,Not managed by Creator Network manager,Rookie,Effective,Not started,2023:09:26 08:53:01 (UTC+0),426,Regular,wes@yourdreamsocial.com,No,0,2024:09:01 00:00:00 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:09:13 02:11:19 (UTC+0),,307,9,1060,0,0,0
7359139068707602437,crocsarelife31,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2024:11:18 19:58:04 (UTC+0),7,Regular,wes@yourdreamsocial.com,No,0,2024:11:18 19:58:04 (UTC+0),2025:05:01 00:00:00 (UTC+0),0,300000,-,,1199,52,1182,0,0,0
7374532896587268112,brooksq1,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Started,2024:05:29 21:31:18 (UTC+0),180,Regular,anita@yourdreamsocial.com,No,0,2024:11:01 00:00:00 (UTC+0),2025:02:01 00:00:00 (UTC+0),0,300000,2024:09:03 01:36:05 (UTC+0),,2191,135,3623,0,0,0
7418257359484682241,bi_liegh,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Started,2024:09:24 17:16:43 (UTC+0),62,Regular,anita@yourdreamsocial.com,No,0,2024:09:24 17:16:43 (UTC+0),2025:03:01 00:00:00 (UTC+0),0,300000,2024:10:01 23:33:40 (UTC+0),,15999,183,4766,0,0,0
7376712592489824257,mazza_soph,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2024:06:04 18:25:53 (UTC+0),174,Regular,wes@yourdreamsocial.com,No,0,2024:06:04 18:25:53 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,-,,671,29,2223,0,0,0
7359136196989157382,bobothecreepyclown,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2023:09:13 19:16:01 (UTC+0),439,Regular,wes@yourdreamsocial.com,No,0,2024:09:01 00:00:00 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:10:28 13:51:54 (UTC+0),,1211,17,995,0,0,0
7359136652197068805,whoispicky,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2023:10:26 23:31:01 (UTC+0),396,Regular,wes@yourdreamsocial.com,No,0,2024:10:01 00:00:00 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:11:16 15:10:49 (UTC+0),,515,1,52747,0,0,0.49
7398559637211103249,unimaginable_b.o.p,BOP,team.bop.8@gmail.com,Rookie,Effective,Started,2024:08:02 15:15:38 (UTC+0),115,Regular,team.bop.8@gmail.com,No,0,2024:08:02 15:15:38 (UTC+0),2025:02:01 00:00:00 (UTC+0),0,300000,2024:08:15 18:25:48 (UTC+0),,925,11,752,0,0,0
7359138876973416454,kingriddler2,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2024:03:07 00:00:38 (UTC+0),263,Regular,wes@yourdreamsocial.com,No,0,2024:09:01 00:00:00 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:05:11 19:29:46 (UTC+0),,970,24,620,0,0,0
7359136536992022534,skyeee211,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2023:10:17 19:43:01 (UTC+0),405,Regular,wes@yourdreamsocial.com,No,0,2024:10:01 00:00:00 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2023:11:02 23:51:32 (UTC+0),,1165,2,122,0,0,0
7359139640907104262,wazzupitzem,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Not started,2024:04:05 17:05:28 (UTC+0),234,Regular,anita@yourdreamsocial.com,No,0,2024:10:01 00:00:00 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:04:25 04:30:18 (UTC+0),,904,142,3372,0,0,0
7380167206660833296,joeferrari95,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Started,2024:06:14 01:53:07 (UTC+0),164,Regular,anita@yourdreamsocial.com,No,0,2024:06:14 01:53:07 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:07:26 17:00:06 (UTC+0),,6465,334,4774,0,0,0
7359137024625999877,jdagodshow,Not in a group,Not managed by Creator Network manager,Rookie,Effective,Not started,2023:11:21 22:37:01 (UTC+0),370,Regular,wes@yourdreamsocial.com,No,0,2024:11:01 00:00:00 (UTC+0),2025:02:01 00:00:00 (UTC+0),0,300000,2024:05:08 14:46:04 (UTC+0),,575,0,0,0,0,0
7387510662643269649,qeiahri,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2024:07:03 20:50:46 (UTC+0),145,Regular,wes@yourdreamsocial.com,No,0,2024:07:03 20:50:46 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:07:27 01:57:03 (UTC+0),,2123,38,416219,0,0,0
7392317454438907921,theonly1kaila,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Not started,2024:07:16 19:40:07 (UTC+0),132,Regular,anita@yourdreamsocial.com,No,0,2024:07:16 19:40:07 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:03:13 05:51:45 (UTC+0),,3673,61,3680,0,0,0
7439887463407026192,blackpanthernpc,Maxed Out,kremaindustries@gmail.com,Rookie,Effective,Started,2024:11:22 00:03:21 (UTC+0),3,Regular,kremaindustries@gmail.com,No,0,2024:11:22 00:03:21 (UTC+0),2025:05:01 00:00:00 (UTC+0),0,300000,2024:11:22 04:46:54 (UTC+0),,1352,20,832,0,0,0.01
7359137739964448773,theprototypelive,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Started,2024:01:07 02:24:01 (UTC+0),323,Regular,wes@yourdreamsocial.com,No,0,2024:10:01 00:00:00 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:09:23 10:46:38 (UTC+0),,4432,88,110822,0,0,0
7359136274151669766,darcy_crossman1993,Not in a group,wes@yourdreamsocial.com,Veteran,Effective,Started,2023:09:21 23:21:01 (UTC+0),431,Regular,wes@yourdreamsocial.com,No,20000,2024:09:01 00:00:00 (UTC+0),2024:12:01 00:00:00 (UTC+0),20000,400000,2024:05:26 20:48:50 (UTC+0),,2915,118,3763,0,0,0
7359136171483627525,nerdmaster49444,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Started,2023:09:11 20:41:01 (UTC+0),441,Regular,wes@yourdreamsocial.com,No,0,2024:09:01 00:00:00 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2023:11:10 15:38:45 (UTC+0),,14670,93,6848,0,0,0
7420987473909563393,soberparalegalmom,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Started,2024:10:02 01:46:34 (UTC+0),54,Regular,wes@yourdreamsocial.com,No,0,2024:10:02 01:46:34 (UTC+0),2025:04:01 00:00:00 (UTC+0),0,300000,2024:10:11 12:44:35 (UTC+0),,3703,166,8100,0,0,0
7359137737221570566,kalebandavery,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2024:01:06 13:41:02 (UTC+0),324,Regular,wes@yourdreamsocial.com,No,0,2024:10:01 00:00:00 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:01:07 00:29:23 (UTC+0),,675,9,381,0,0,0
7438718614036807681,keturahkardash,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2024:11:18 20:33:15 (UTC+0),7,Regular,wes@yourdreamsocial.com,No,0,2024:11:18 20:33:15 (UTC+0),2025:05:01 00:00:00 (UTC+0),0,300000,2024:11:24 01:50:44 (UTC+0),,304,40,1309,0,0,0.62
7359138329323077638,britt3bratt,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2024:02:07 01:27:13 (UTC+0),292,Regular,wes@yourdreamsocial.com,No,0,2024:11:01 00:00:00 (UTC+0),2025:02:01 00:00:00 (UTC+0),0,300000,-,,50,1,8,0,0,0
7426529162212540432,acehernandez110,PEPE’s Team,adamweintraub@outlook.com,Rookie,Effective,Not started,2024:10:17 00:13:05 (UTC+0),39,Regular,anita@yourdreamsocial.com,No,0,2024:10:17 00:13:05 (UTC+0),2025:04:01 00:00:00 (UTC+0),0,300000,2024:11:07 00:43:41 (UTC+0),,360,6856,30916,0,1,1.79
7359136460924059654,hitmanink,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2023:10:11 11:53:01 (UTC+0),411,Regular,wes@yourdreamsocial.com,No,0,2024:10:01 00:00:00 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:11:24 02:46:41 (UTC+0),,281,24,272,0,0,0.88
7386736697532497921,camddonald,PEPE’s Team,adamweintraub@outlook.com,Rookie,Effective,Not started,2024:07:01 18:51:02 (UTC+0),147,Regular,anita@yourdreamsocial.com,No,0,2024:07:01 18:51:02 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:07:27 03:51:47 (UTC+0),,170,1,119,0,0,0
7395348566480371728,kevin040923,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Not started,2024:07:24 23:42:19 (UTC+0),124,Regular,anita@yourdreamsocial.com,No,0,2024:07:24 23:42:19 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:08:14 23:38:53 (UTC+0),,965,17,464,0,0,0
7411793427140050961,matthewahernley,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Not started,2024:09:07 07:09:57 (UTC+0),79,Regular,anita@yourdreamsocial.com,No,0,2024:09:07 07:09:57 (UTC+0),2025:03:01 00:00:00 (UTC+0),0,300000,-,,272,39,1135,0,0,0
7359137112555388934,yg.productions_,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2023:11:28 03:57:01 (UTC+0),363,Regular,wes@yourdreamsocial.com,No,0,2024:11:01 00:00:00 (UTC+0),2025:02:01 00:00:00 (UTC+0),0,300000,2024:04:15 16:19:35 (UTC+0),,3232,217,8150,0,0,0
7359136385607008261,r.solzilla,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Started,2023:10:05 02:13:01 (UTC+0),417,Regular,wes@yourdreamsocial.com,No,0,2024:10:01 00:00:00 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:04:19 04:19:41 (UTC+0),,1645,116,5382,0,0,0
7416879521468710929,pxlaroidval,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Not started,2024:09:21 00:00:45 (UTC+0),65,Regular,anita@yourdreamsocial.com,No,0,2024:09:21 00:00:45 (UTC+0),2025:03:01 00:00:00 (UTC+0),0,300000,2024:10:11 22:35:06 (UTC+0),,441,126,3923,0,0,0
7368593707660197904,batgirlofficial,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Started,2024:05:13 21:18:50 (UTC+0),196,Regular,wes@yourdreamsocial.com,No,0,2024:11:01 00:00:00 (UTC+0),2025:02:01 00:00:00 (UTC+0),0,300000,2024:10:17 01:26:59 (UTC+0),,1788,86,1337,0,0,0
7359139222294495237,mrta25999,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2024:03:21 01:50:40 (UTC+0),249,Regular,wes@yourdreamsocial.com,No,0,2024:09:01 00:00:00 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:10:06 12:06:52 (UTC+0),,254,57,1269,0,0,0
7398155985094950913,kickzkreationz,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2024:08:01 13:08:40 (UTC+0),116,Regular,wes@yourdreamsocial.com,No,0,2024:08:01 13:08:40 (UTC+0),2025:02:01 00:00:00 (UTC+0),0,300000,2024:08:01 18:45:57 (UTC+0),,777,44,17411,0,0,0
7413410702226030593,drippne,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Started,2024:09:11 15:43:31 (UTC+0),75,Regular,anita@yourdreamsocial.com,No,0,2024:09:11 15:43:31 (UTC+0),2025:03:01 00:00:00 (UTC+0),0,300000,2024:11:16 00:03:58 (UTC+0),,895,40,46241,0,0,0.49
7395845332011204609,o_reqqz,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2024:07:26 07:42:07 (UTC+0),122,Regular,wes@yourdreamsocial.com,No,0,2024:07:26 07:42:07 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:09:11 21:52:50 (UTC+0),,155,47,703,0,0,0
7418591175168344081,refugiajgionzales,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Not started,2024:09:25 14:47:02 (UTC+0),61,Regular,anita@yourdreamsocial.com,No,0,2024:09:25 14:47:02 (UTC+0),2025:03:01 00:00:00 (UTC+0),0,300000,2024:10:21 21:20:31 (UTC+0),,121,14,199,0,0,0
7359657694233608209,_londonbridges_,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Not started,2024:04:19 19:44:03 (UTC+0),220,Regular,anita@yourdreamsocial.com,No,0,2024:10:01 00:00:00 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:07:24 02:39:49 (UTC+0),,8,1,8,0,0,0
7385755723629740049,wegonez,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Not started,2024:06:29 03:19:15 (UTC+0),149,Regular,anita@yourdreamsocial.com,No,0,2024:06:29 03:19:15 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:11:02 07:35:14 (UTC+0),,798,391,4462,0,0,0.17
7359139323620655110,haileemcbride401,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Started,2024:03:25 15:44:24 (UTC+0),245,Regular,wes@yourdreamsocial.com,No,0,2024:09:01 00:00:00 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:04:27 01:00:20 (UTC+0),,1967,199,4089,0,0,0
7359136829691396101,jdixon7416,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2023:11:08 17:16:02 (UTC+0),383,Regular,wes@yourdreamsocial.com,No,0,2024:11:01 00:00:00 (UTC+0),2025:02:01 00:00:00 (UTC+0),0,300000,2024:07:26 14:20:16 (UTC+0),,1089,796,6965,0,0,0
7359136519497580550,madisontyler255,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Started,2023:10:16 17:53:01 (UTC+0),406,Regular,wes@yourdreamsocial.com,No,0,2024:10:01 00:00:00 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:07:18 23:28:13 (UTC+0),,2036,346,7721,0,0,0
7421309376616595457,nogossip6,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2024:10:02 22:46:40 (UTC+0),54,Regular,wes@yourdreamsocial.com,No,0,2024:10:02 22:46:40 (UTC+0),2025:04:01 00:00:00 (UTC+0),0,300000,2024:10:05 20:49:11 (UTC+0),,322,49,1181,0,0,0
7359136239540731909,niaghisays,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2023:09:18 23:23:01 (UTC+0),434,Regular,wes@yourdreamsocial.com,No,0,2024:09:01 00:00:00 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:09:30 01:14:57 (UTC+0),,2127,169,73874,0,0,0
7359139917395623941,waynedelaware3,Gothammites,jamesgordonledgerjoker@gmail.com,Rookie,Effective,Not started,2024:04:17 20:00:38 (UTC+0),222,Regular,wes@yourdreamsocial.com,No,0,2024:10:01 00:00:00 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,-,,774,3,386,0,0,0
7372362516875460609,no_calm_b4_my_storm,Gothammites,jamesgordonledgerjoker@gmail.com,Veteran,Effective,Started,2024:05:24 01:07:14 (UTC+0),185,Regular,anita@yourdreamsocial.com,No,20000,2024:11:01 00:00:00 (UTC+0),2025:02:01 00:00:00 (UTC+0),20000,400000,2024:07:09 06:12:19 (UTC+0),,5940,300,12987,0,0,0
7386844790631071745,ghostface200519,Captin Joker,saltybones31@gmail.com,Rookie,Effective,Not started,2024:07:02 01:47:51 (UTC+0),146,Regular,saltybones31@gmail.com,No,0,2024:07:02 01:47:51 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:08:25 18:44:40 (UTC+0),,494,93,1162,0,0,0
7405054520893685776,slyrainoffire,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Not started,2024:08:20 03:20:32 (UTC+0),97,Regular,anita@yourdreamsocial.com,No,0,2024:08:20 03:20:32 (UTC+0),2025:02:01 00:00:00 (UTC+0),0,300000,2024:11:14 17:25:45 (UTC+0),,41,1,7,0,0,1.3
7359136434374508550,mrstakeyabishhh,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Started,2023:10:09 23:07:01 (UTC+0),413,Regular,wes@yourdreamsocial.com,No,0,2024:10:01 00:00:00 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2023:12:12 22:11:49 (UTC+0),,987,6,1426,0,0,0
7359136587076337669,jerryreardon08,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2023:10:21 20:35:00 (UTC+0),401,Regular,wes@yourdreamsocial.com,No,0,2024:10:01 00:00:00 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:10:25 19:50:55 (UTC+0),,922,313,3881,0,0,0.37
7417550098692931585,transbarbie411,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Not started,2024:09:22 19:43:02 (UTC+0),64,Regular,anita@yourdreamsocial.com,No,0,2024:09:22 19:43:02 (UTC+0),2025:03:01 00:00:00 (UTC+0),0,300000,2024:11:09 17:03:33 (UTC+0),,211,85,601,0,1,2.78
7359136198377504773,ka.la.kneeee,Not in a group,wes@yourdreamsocial.com,Veteran,Effective,Started,2023:09:13 23:33:01 (UTC+0),439,Regular,wes@yourdreamsocial.com,No,20000,2024:09:01 00:00:00 (UTC+0),2024:12:01 00:00:00 (UTC+0),20000,400000,2024:03:24 17:14:47 (UTC+0),,2315,16,2422,0,0,0
7359136592730095621,cameronplum126,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2023:10:23 01:01:01 (UTC+0),399,Regular,wes@yourdreamsocial.com,No,0,2024:10:01 00:00:00 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:08:03 15:41:13 (UTC+0),,795,313,1918,0,0,0
7359137024638484485,prettysmile78210,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2023:11:21 23:06:01 (UTC+0),370,Regular,wes@yourdreamsocial.com,No,0,2024:11:01 00:00:00 (UTC+0),2025:02:01 00:00:00 (UTC+0),0,300000,2023:11:22 00:39:39 (UTC+0),,321,47,732,0,0,0
7359139811577364486,moneykhaser_18,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Not started,2024:04:13 22:42:52 (UTC+0),226,Regular,anita@yourdreamsocial.com,No,0,2024:10:01 00:00:00 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:04:22 15:40:40 (UTC+0),,136,3,85,0,0,0
7382487559257112577,maneyswrld_999,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2024:06:20 07:48:21 (UTC+0),158,Regular,wes@yourdreamsocial.com,No,0,2024:06:20 07:48:21 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:07:23 22:27:49 (UTC+0),,396,0,0,0,0,0
7418606596357455888,boobietrapp.1231,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Not started,2024:09:25 15:45:48 (UTC+0),61,Regular,anita@yourdreamsocial.com,No,0,2024:09:25 15:45:48 (UTC+0),2025:03:01 00:00:00 (UTC+0),0,300000,-,,279,27,354,0,0,0
7379225572985307152,jj_keng,Maxed Out,kremaindustries@gmail.com,Rookie,Effective,Not started,2024:06:11 12:50:28 (UTC+0),167,Regular,anita@yourdreamsocial.com,No,0,2024:06:11 12:50:28 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:06:21 02:29:12 (UTC+0),,208,7,3943,0,0,0
7398654834116935681,,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Not started,2024:08:02 21:33:21 (UTC+0),115,Regular,anita@yourdreamsocial.com,No,0,2024:08:02 21:33:21 (UTC+0),2025:02:01 00:00:00 (UTC+0),0,300000,2024:08:03 02:44:23 (UTC+0),,263,0,0,0,0,0
7427521676084019217,ayeitzamanda,PEPE’s Team,adamweintraub@outlook.com,Rookie,Effective,Started,2024:10:19 16:24:10 (UTC+0),37,Regular,anita@yourdreamsocial.com,No,0,2024:10:19 16:24:10 (UTC+0),2025:04:01 00:00:00 (UTC+0),0,300000,2024:10:23 17:41:52 (UTC+0),,2580,31,1983,0,0,0
7434939537840734224,bakednapkins2,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Not started,2024:11:08 16:07:09 (UTC+0),17,Regular,anita@yourdreamsocial.com,No,0,2024:11:08 16:07:09 (UTC+0),2025:05:01 00:00:00 (UTC+0),0,300000,2024:11:21 23:46:37 (UTC+0),,296,1,2787,0,0,0.22
7359136538522943493,jasmun710,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2023:10:18 02:28:01 (UTC+0),404,Regular,wes@yourdreamsocial.com,No,0,2024:10:01 00:00:00 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:07:15 02:36:52 (UTC+0),,379,5,401,0,0,0
7359136384260505606,lukeowensmusic,Not in a group,Not managed by Creator Network manager,Rookie,Effective,Not started,2023:10:04 22:53:01 (UTC+0),418,Regular,wes@yourdreamsocial.com,No,0,2024:10:01 00:00:00 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2023:11:12 00:42:56 (UTC+0),,59,3,149,0,0,0
7418263971196633105,adewaleglobal1,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Not started,2024:09:24 17:37:12 (UTC+0),62,Regular,anita@yourdreamsocial.com,No,0,2024:09:24 17:37:12 (UTC+0),2025:03:01 00:00:00 (UTC+0),0,300000,2024:11:10 03:48:44 (UTC+0),,3205,164,17299,0,0,0.15
7359137115445362693,spazzz196,Not in a group,Not managed by Creator Network manager,Rookie,Effective,Not started,2023:11:28 06:50:02 (UTC+0),363,Regular,wes@yourdreamsocial.com,No,0,2024:11:01 00:00:00 (UTC+0),2025:02:01 00:00:00 (UTC+0),0,300000,2024:10:27 04:40:38 (UTC+0),,449,7,106,0,1,3.02
7359136835727163398,2legit16,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2023:11:09 03:39:02 (UTC+0),382,Regular,wes@yourdreamsocial.com,No,0,2024:11:01 00:00:00 (UTC+0),2025:02:01 00:00:00 (UTC+0),0,300000,2024:03:17 16:10:22 (UTC+0),,81,12,111,0,0,0
7359136240882515974,conspiracy.barbie,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2023:09:19 01:37:01 (UTC+0),433,Regular,wes@yourdreamsocial.com,No,0,2024:09:01 00:00:00 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:11:10 08:56:24 (UTC+0),,615,3,1717,0,0,0.1
7359136676511449093,beezetheweeze,Not in a group,Not managed by Creator Network manager,Veteran,Effective,Not started,2023:10:29 17:26:01 (UTC+0),393,Regular,wes@yourdreamsocial.com,No,20000,2024:10:01 00:00:00 (UTC+0),2025:01:01 00:00:00 (UTC+0),20000,400000,2024:07:28 04:51:47 (UTC+0),,502,6,143,0,0,0
7359136355198468102,mizzun1que,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2023:10:02 02:36:01 (UTC+0),420,Regular,wes@yourdreamsocial.com,No,0,2024:10:01 00:00:00 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2023:06:10 22:36:25 (UTC+0),,5200,4185,76649,0,0,0
7359137115457880069,ashleydawn15000mymain,Not in a group,wes@yourdreamsocial.com,Veteran,Effective,Started,2023:11:28 07:03:02 (UTC+0),363,Regular,wes@yourdreamsocial.com,No,20000,2024:11:01 00:00:00 (UTC+0),2025:02:01 00:00:00 (UTC+0),20000,400000,2024:09:05 04:39:12 (UTC+0),,6397,0,0,0,0,0
7382005454613987345,juliak05112,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Not started,2024:06:19 00:46:19 (UTC+0),159,Regular,anita@yourdreamsocial.com,No,0,2024:06:19 00:46:19 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,-,,439,2,113,0,0,0
7384256567887249425,ybcyoungizzy,Maxed Out,kremaindustries@gmail.com,Rookie,Effective,Not started,2024:06:25 02:16:12 (UTC+0),153,Regular,anita@yourdreamsocial.com,No,0,2024:06:25 02:16:12 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:07:19 06:33:01 (UTC+0),,56,12,359,0,0,0
7396337377494515713,issajamaicann,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2024:07:27 15:39:40 (UTC+0),121,Regular,wes@yourdreamsocial.com,No,0,2024:07:27 15:39:40 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:09:27 11:17:40 (UTC+0),,198,76,1855,0,0,0
7359138374126698501,ricanvirgo08,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2024:02:09 20:16:23 (UTC+0),290,Regular,wes@yourdreamsocial.com,No,0,2024:11:01 00:00:00 (UTC+0),2025:02:01 00:00:00 (UTC+0),0,300000,2024:09:13 02:26:46 (UTC+0),,1036,0,0,0,0,0
7395338872684724225,cady1780,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Not started,2024:07:24 23:06:16 (UTC+0),124,Regular,anita@yourdreamsocial.com,No,0,2024:07:24 23:06:16 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:07:25 17:08:24 (UTC+0),,67,8,59,0,0,0
